rifle_mag_GWB1_45_9b,MAG
Chloroflexi_bacterium_JGI_0002000_F07,nan
hsm_sag_E09,SAG
rifle_mag_GWA2_56_21,MAG
rifle_mag_GWF2_44_7,MAG
Microgenomates_bacterium_SCGC_AAA011_I21,nan
rifle_mag_GWA2_42_62,MAG
rifle_mag_GWD2_35_7,MAG
rifle_mag_GWB1_43_66,MAG
rifle_mag_GWA2_56_7,MAG
rifle_mag_GWA2_40_10,MAG
rifle_mag_GWA2_46_39,MAG
rifle_mag_GWA1_39_13,MAG
rifle_mag_GWB1_45_7,MAG
rifle_mag_GWA2_50_22,MAG
Dehalococcoidia_bacterium_Dsc1,nan
rifle_mag_GWA1_48_10,MAG
alinen_sag_N13,SAG
sak_sag_E21,SAG
rifle_mag_GWA1_41_6,MAG
rifle_mag_GWA2_44_15,MAG
alinen_sag_K7,SAG
rifle_mag_GWD1_39_16,MAG
rifle_mag_GWA1_49_11,MAG
troutbog_mag_01066,MAG
rifle_mag_GWA2_39_10,MAG
rifle_mag_GWA1_35_8,MAG
wrighton_mag_ACD68,SAG
rifle_mag_GWA2_54_12,MAG
alinen_sag_N17,SAG
rifle_mag_GWA1_33_6,MAG
rifle_mag_GWA2_41_22,MAG
rifle_mag_GWA1_54_88,MAG
epr_sag_L21,SAG
wrighton_mag_ACD14,SAG
rifle_mag_GWB1_48_6,MAG
rifle_mag_GWA1_60_11,MAG
Microgenomates_bacterium_SCGC_AAA255_J07,nan
Microgenomates_bacterium_SCGC_AAA011_J08,nan
geba_sag_J16,SAG
rifle_mag_GWA2_49_56,MAG
geba_sag_G05,SAG
